5263	1
7876	1
10040	2
12680	2
14673	1
17723	1
19863	2
21837	1
24443	2
26433	1
29527	1
31664	2
34270	1
36250	1
38677	1
42074	2
44687	1
46841	1
48851	1
50827	1
53891	1
56524	2
59131	1
61268	2
63254	2
66328	1
68904	2
71498	2
73471	2
75455	2
78528	1
80645	1
82638	1
84635	1
86615	2
89708	2
91848	1
93875	1
95852	1
97832	2
1.0122e+05	2
1.0384e+05	2
1.0582e+05	2
1.0782e+05	2
1.1027e+05	2
1.132e+05	1
1.1532e+05	2
1.1793e+05	1
1.2041e+05	2
1.2304e+05	2
1.2611e+05	1
1.2869e+05	1
1.3066e+05	2
1.3261e+05	2
1.3462e+05	2
1.38e+05	1
1.4013e+05	2
1.426e+05	1
1.4473e+05	1
1.4722e+05	1
1.5033e+05	2
1.5292e+05	1
1.5508e+05	1
1.5705e+05	2
1.5905e+05	1
1.6249e+05	2
1.6466e+05	2
1.6668e+05	2
1.6929e+05	1
1.7147e+05	1
1.7442e+05	1
1.7641e+05	1
1.7844e+05	1
1.8044e+05	1
1.8244e+05	1
1.8551e+05	1
1.8812e+05	2
1.9027e+05	1
1.9227e+05	1
1.9487e+05	1
1.9784e+05	1
1.9983e+05	2
2.023e+05	1
2.0428e+05	2
2.0626e+05	1
2.0968e+05	2
2.1229e+05	2
2.1428e+05	1
2.1628e+05	2
2.1892e+05	1
2.2228e+05	2
2.2427e+05	2
2.2691e+05	2
2.2906e+05	2
2.3169e+05	2
2.3465e+05	1
2.373e+05	2
2.3979e+05	2
2.4225e+05	2
2.4425e+05	1
