4866	3
6750	3
8643	3
10523	3
12433	3
15287	3
17197	3
19113	3
20937	3
22750	3
25590	3
27940	3
29747	3
31647	3
34010	3
36887	3
38801	3
40687	3
43044	3
44927	3
47804	3
49734	3
51558	3
53444	3
55374	3
58151	3
60061	3
61974	3
64334	3
66161	3
68941	3
70761	3
72651	3
74575	3
76475	3
79335	3
81162	3
83045	3
85342	3
87265	3
90128	3
91938	3
93882	3
95785	3
97705	3
1.006e+05	3
1.0255e+05	3
1.0446e+05	3
1.0635e+05	3
1.0826e+05	3
1.1113e+05	3
1.1294e+05	3
1.1476e+05	3
1.1666e+05	3
1.1856e+05	3
1.214e+05	3
1.2331e+05	3
1.2516e+05	3
1.2707e+05	3
1.2945e+05	3
1.3229e+05	3
1.3414e+05	3
1.3607e+05	3
1.3798e+05	3
1.3988e+05	3
1.4276e+05	3
1.4465e+05	3
1.4656e+05	3
1.4847e+05	3
1.5039e+05	3
1.532e+05	3
1.5509e+05	3
1.5702e+05	3
1.5891e+05	3
1.6081e+05	3
1.6368e+05	3
1.656e+05	3
1.6752e+05	3
1.6937e+05	3
1.713e+05	3
1.7416e+05	3
1.7607e+05	3
1.7798e+05	3
1.7991e+05	3
1.8174e+05	3
1.8455e+05	3
1.8646e+05	3
1.8838e+05	3
1.9028e+05	3
1.922e+05	3
1.9506e+05	3
1.9697e+05	3
1.9935e+05	3
2.0126e+05	3
2.0317e+05	3
2.0596e+05	3
2.0788e+05	3
2.098e+05	3
2.117e+05	3
2.136e+05	3
