4701	1
6438	2
8191	1
9935	1
11672	1
14915	1
17215	1
19518	1
21815	1
24095	1
27342	1
29612	1
31915	1
34212	1
36512	1
39196	1
40929	1
42679	1
44406	2
46126	1
49392	1
51679	1
54079	1
56399	1
58699	1
61953	1
64256	1
66530	1
68816	1
71130	1
73816	1
75526	1
77280	1
79013	1
80757	1
83463	1
85203	1
86933	1
88657	1
90380	1
93627	1
95914	1
98214	1
1.005e+05	1
1.028e+05	1
1.0548e+05	1
1.0722e+05	1
1.0893e+05	1
1.1068e+05	2
1.1244e+05	1
1.157e+05	1
1.18e+05	1
1.203e+05	1
1.2262e+05	1
1.249e+05	1
1.276e+05	1
1.2934e+05	1
1.3108e+05	1
1.3285e+05	1
1.3458e+05	1
