4082	1
6059	2
8049	2
10052	1
12052	2
14856	1
16832	1
18829	2
20836	1
22826	2
26259	1
28719	1
31243	1
33700	1
36246	1
39730	1
42286	2
44850	2
47297	1
49847	2
52673	2
54650	2
56533	2
58520	2
60500	1
63864	1
66317	2
68877	2
71340	1
73891	2
76837	2
78831	1
80721	1
82731	1
84747	2
88101	1
90661	1
93118	1
95674	1
98131	1
1.0092e+05	2
1.0293e+05	1
1.0492e+05	1
1.0691e+05	1
1.0893e+05	2
1.1231e+05	1
1.1487e+05	1
1.1745e+05	1
1.199e+05	2
1.2249e+05	1
1.2588e+05	2
1.2835e+05	2
1.3091e+05	2
1.3348e+05	2
1.3593e+05	2
1.3871e+05	2
1.4072e+05	2
1.4272e+05	1
1.4471e+05	1
1.4672e+05	1
