6959	1
9956	2
12972	1
15686	2
18703	2
22306	1
25316	1
28313	1
31370	1
34096	1
37166	1
39286	1
41736	2
43900	2
46337	2
49367	2
51503	2
53933	2
56383	2
58507	1
61554	1
63977	1
66094	1
68570	1
70717	2
73751	1
75884	1
78364	2
80507	2
82971	1
86574	2
89584	1
92568	1
95588	1
98291	1
1.0218e+05	1
1.0517e+05	2
1.082e+05	1
1.109e+05	1
1.1393e+05	1
1.1698e+05	2
1.1913e+05	1
1.2158e+05	1
1.2373e+05	1
1.2617e+05	2
1.2978e+05	1
1.3249e+05	1
1.3552e+05	1
1.3856e+05	1
1.4159e+05	1
1.4517e+05	1
1.4789e+05	2
1.5091e+05	2
1.5391e+05	2
1.5694e+05	1
1.5998e+05	1
1.6212e+05	2
1.6458e+05	2
1.6673e+05	2
1.689e+05	1
