4357	2
6357	1
8357	2
10357	1
12337	1
15377	2
17361	2
19371	1
21367	2
23351	1
26967	2
29518	1
32194	1
34738	1
37404	1
40988	1
43528	1
46165	1
48711	1
51371	1
54711	1
57388	1
59942	1
62495	1
65168	1
68185	1
70162	1
72179	1
74182	1
76165	2
79519	1
82175	1
84766	1
87352	2
90016	1
92936	1
94936	1
96942	2
98939	2
1.0094e+05	1
1.0372e+05	2
1.0582e+05	2
1.078e+05	1
1.0978e+05	1
1.1178e+05	2
1.154e+05	1
1.1797e+05	1
1.2051e+05	2
1.2293e+05	2
1.2562e+05	2
1.2851e+05	1
1.3061e+05	2
1.3251e+05	2
1.3451e+05	1
1.3661e+05	1
1.402e+05	1
1.4276e+05	1
1.4532e+05	1
1.4802e+05	1
1.506e+05	1
