6513	1
9383	1
12239	1
15103	1
17700	1
21246	1
23850	1
26466	1
29073	1
31693	1
34667	1
36987	1
39297	1
41614	1
43697	1
46684	1
49017	2
51307	2
53624	1
55674	1
59484	1
62374	1
65244	1
67848	1
70451	1
74284	1
76891	1
79491	1
82088	2
84668	1
87665	2
89708	2
92042	1
94105	1
96422	1
99632	1
1.017e+05	1
1.0404e+05	1
1.061e+05	1
1.084e+05	1
1.1161e+05	1
1.1365e+05	1
1.1569e+05	1
1.1803e+05	2
1.2007e+05	1
1.2386e+05	1
1.2648e+05	1
1.2909e+05	1
1.3169e+05	1
1.3429e+05	1
1.3809e+05	1
1.4097e+05	1
1.4386e+05	1
1.4648e+05	1
1.4937e+05	1
1.5264e+05	1
1.5498e+05	1
1.5729e+05	1
1.5962e+05	1
1.6168e+05	1
