5995	1
8032	1
10345	1
13108	1
15425	2
18455	2
20759	2
22845	1
25625	2
28389	1
31389	1
33726	2
36012	2
38789	2
40833	2
43836	1
46163	1
48196	1
50513	1
52823	2
56550	2
58833	1
61143	2
63430	1
65750	1
69013	1
71043	1
73360	1
75417	1
77720	2
80950	1
83010	2
85804	2
87830	1
90134	1
93617	2
95937	2
98237	2
1.0055e+05	2
1.0262e+05	1
1.0562e+05	2
1.0793e+05	2
1.1e+05	1
1.1203e+05	1
1.1481e+05	1
1.1784e+05	1
1.2017e+05	2
1.2222e+05	1
1.2454e+05	1
1.266e+05	2
1.3034e+05	1
1.3241e+05	2
1.3473e+05	1
1.368e+05	1
1.3912e+05	1
1.4284e+05	1
1.4562e+05	2
1.4792e+05	1
1.5072e+05	2
1.5303e+05	1
1.5603e+05	2
1.588e+05	2
1.6085e+05	2
1.6318e+05	1
1.6522e+05	1
1.682e+05	1
1.7053e+05	2
1.726e+05	1
1.7491e+05	1
1.7724e+05	1
1.802e+05	1
1.8252e+05	1
1.8482e+05	1
1.8714e+05	1
1.8944e+05	1
1.9272e+05	1
1.9523e+05	1
1.9756e+05	2
2.0035e+05	2
2.0242e+05	2
2.0612e+05	2
2.0864e+05	1
2.1097e+05	1
2.13e+05	1
2.1533e+05	1
2.188e+05	1
2.2116e+05	2
2.2394e+05	2
2.2671e+05	1
2.2903e+05	1
2.3277e+05	1
2.3481e+05	1
2.3716e+05	2
2.3918e+05	1
2.415e+05	2
2.4477e+05	1
2.4755e+05	2
2.4961e+05	1
2.5191e+05	1
2.5422e+05	2
