4373	2
6309	1
8160	2
10106	1
11963	1
14793	2
16726	2
18666	1
20613	2
22553	1
25967	1
28473	2
30997	1
33517	1
35954	1
39397	1
41907	1
44394	2
46890	2
49371	1
52757	2
55164	1
57671	1
60194	1
62684	1
65591	1
67551	1
69471	2
71344	1
73298	2
76758	1
79275	1
81795	1
84295	1
86818	1
89695	1
91555	1
93508	2
95348	1
97295	2
1.0018e+05	2
1.0213e+05	1
1.0408e+05	1
1.0596e+05	2
1.079e+05	2
1.108e+05	1
1.1278e+05	1
1.1471e+05	2
1.1668e+05	2
1.1862e+05	2
1.2208e+05	1
1.246e+05	2
1.2712e+05	1
1.2955e+05	2
1.3198e+05	1
1.3535e+05	1
1.3778e+05	1
1.4031e+05	1
1.4275e+05	1
1.4518e+05	1
