3832	2
5928	1
8028	1
10132	2
12072	2
15699	1
18242	1
20892	1
23435	1
26112	1
29672	1
32206	1
34876	1
37406	2
40069	1
42989	2
45103	2
47056	1
49013	2
51126	2
54596	2
57280	2
59823	1
62500	2
65016	1
68080	2
70033	2
72010	2
73990	2
76073	1
78990	1
81080	2
83050	1
85014	2
86990	1
90467	2
92987	1
95661	2
98184	1
1.0085e+05	1
1.0392e+05	2
1.0606e+05	1
1.0805e+05	2
1.1003e+05	1
1.1201e+05	1
1.1507e+05	1
1.1702e+05	1
1.1899e+05	2
1.211e+05	1
1.2309e+05	1
1.2662e+05	1
1.2929e+05	1
1.3182e+05	1
1.3448e+05	1
1.37e+05	1
1.4049e+05	2
1.4303e+05	2
1.4568e+05	1
1.4832e+05	2
1.5085e+05	1
