5089	1
7683	1
10266	1
12873	1
15489	1
19296	1
21890	1
24486	2
27066	1
29666	1
32917	1
35227	1
37287	1
39603	1
41667	1
44893	1
47190	1
49257	1
51287	1
53617	1
57397	1
60294	1
63227	1
65851	1
68471	1
71451	1
73511	1
75828	1
77864	2
79908	1
83691	1
86288	2
89198	1
92078	1
94688	1
97682	2
1.0001e+05	1
1.0208e+05	1
1.0442e+05	2
1.065e+05	1
1.0947e+05	1
1.118e+05	2
1.1384e+05	1
1.1589e+05	1
1.1819e+05	1
1.2142e+05	1
1.2347e+05	1
1.2581e+05	1
1.2785e+05	2
1.3018e+05	1
1.3371e+05	1
1.3659e+05	1
1.3946e+05	2
1.4207e+05	2
1.4467e+05	1
1.4848e+05	1
1.5109e+05	1
1.5399e+05	1
1.569e+05	1
1.5978e+05	1
