4611	3
6434	3
8254	3
10071	3
11887	3
15147	3
17514	3
19884	3
22268	3
24644	3
27994	3
30398	3
32775	3
35155	3
37541	3
40315	3
42165	3
43998	3
45822	3
47635	3
50955	3
53342	3
55745	3
58135	3
60519	3
63235	3
65062	3
66875	3
68685	3
70495	3
73272	3
75092	3
76916	3
78729	3
80536	3
83852	3
86239	3
88636	3
91039	3
93436	3
96773	3
99173	3
1.0153e+05	3
1.0392e+05	3
1.0629e+05	3
1.0958e+05	3
1.1196e+05	3
1.1435e+05	3
1.1672e+05	3
1.1908e+05	3
1.2183e+05	3
1.2365e+05	3
1.2547e+05	3
1.273e+05	3
1.2912e+05	3
1.3188e+05	3
1.3372e+05	3
1.3556e+05	3
1.3738e+05	3
1.392e+05	3
