4574	3
6678	3
8598	3
10654	3
12594	3
15995	3
18628	3
21248	3
23761	3
26371	3
29778	3
32395	3
35015	3
37638	3
40272	3
43252	3
45195	3
47272	3
49192	3
51272	3
54232	3
56176	3
58249	3
60169	3
62252	3
65819	3
68459	3
71093	3
73596	3
76216	3
79213	3
81253	3
83176	3
85253	3
87203	3
90623	3
93260	3
95890	3
98397	3
1.0104e+05	3
1.0458e+05	3
1.0722e+05	3
1.0988e+05	3
1.1239e+05	3
1.1504e+05	3
1.1844e+05	3
1.2108e+05	3
1.2358e+05	3
1.2619e+05	3
1.2882e+05	3
1.3179e+05	3
1.3386e+05	3
1.3578e+05	3
1.3786e+05	3
1.3978e+05	3
1.4262e+05	3
1.4468e+05	3
1.4661e+05	3
1.487e+05	3
1.5064e+05	3
