4962	1
7095	1
9215	1
11835	2
14435	1
17492	2
19609	2
22229	2
24336	2
26459	1
29509	2
32112	1
34232	2
36816	2
39416	2
42276	1
44403	1
46536	2
49143	2
51760	1
54836	2
57420	1
60016	1
62137	2
64257	1
67317	1
69453	2
71597	1
74200	1
76317	1
79854	1
81980	1
84117	1
86231	1
88357	2
91904	1
94037	1
96671	2
99291	2
1.0191e+05	1
1.0495e+05	1
1.0757e+05	2
1.1018e+05	1
1.123e+05	1
1.1447e+05	1
1.1749e+05	1
1.1965e+05	2
1.2224e+05	2
1.244e+05	1
1.2655e+05	1
1.2987e+05	2
1.32e+05	1
1.3462e+05	2
1.3674e+05	2
1.3932e+05	2
1.4237e+05	1
1.4449e+05	1
1.4661e+05	2
1.4876e+05	2
1.509e+05	1
1.5395e+05	2
1.5655e+05	1
1.5869e+05	1
1.6083e+05	1
1.6345e+05	1
1.6652e+05	1
1.6867e+05	1
1.7081e+05	2
1.7293e+05	1
1.7554e+05	2
1.786e+05	1
1.8122e+05	1
1.8338e+05	2
1.8601e+05	1
1.8814e+05	1
1.9121e+05	1
1.9335e+05	1
1.9597e+05	1
1.986e+05	1
2.0073e+05	2
2.0378e+05	2
2.0637e+05	1
2.0853e+05	1
2.1115e+05	2
2.1331e+05	1
2.1639e+05	2
2.1899e+05	1
2.2114e+05	2
2.2375e+05	1
2.2567e+05	1
2.2873e+05	2
2.3135e+05	1
2.335e+05	1
2.3613e+05	1
2.3827e+05	1
2.4135e+05	1
2.4398e+05	1
2.4611e+05	1
2.4877e+05	1
2.514e+05	1
