5905	1
7635	1
9379	1
11139	1
12869	1
15559	1
17319	1
19062	1
20806	1
22546	1
25722	1
27459	1
29196	1
31399	1
33136	1
35819	1
37563	1
39303	1
41046	2
43259	1
45946	1
47710	1
49446	1
51176	1
52920	2
56073	1
57793	2
59520	1
61250	1
62977	2
65680	2
67447	1
69177	1
70917	1
72657	1
75344	1
77084	1
78830	1
80590	1
82317	1
85014	1
86757	1
88497	1
90241	1
91981	1
94664	1
96407	1
98147	1
99901	1
1.0164e+05	1
1.0434e+05	1
1.061e+05	1
1.0784e+05	1
1.0958e+05	2
1.1133e+05	1
1.1405e+05	1
1.1578e+05	1
1.175e+05	1
1.1924e+05	1
1.2096e+05	1
1.2367e+05	1
1.2543e+05	1
1.2716e+05	1
1.289e+05	1
1.3065e+05	2
1.3382e+05	2
1.3602e+05	1
1.3776e+05	1
1.3948e+05	1
1.4122e+05	1
1.4394e+05	1
1.4569e+05	1
1.4745e+05	1
1.4921e+05	1
1.5095e+05	1
1.5363e+05	1
1.5537e+05	2
1.5759e+05	1
1.5932e+05	1
1.6109e+05	1
1.6378e+05	1
1.655e+05	2
1.677e+05	1
1.6944e+05	1
1.7118e+05	1
1.7387e+05	1
1.7561e+05	2
1.7783e+05	1
1.7959e+05	1
1.8181e+05	1
1.8451e+05	1
1.8625e+05	2
1.8846e+05	1
1.9022e+05	1
1.9196e+05	1
1.9465e+05	1
1.9641e+05	1
1.9815e+05	1
1.9991e+05	1
2.0166e+05	1
