4709	1
6950	1
9193	1
11430	1
13673	1
16306	1
17983	1
19667	1
21347	1
23023	2
25650	1
27333	1
29010	1
30687	1
32370	1
35564	1
37827	1
40070	1
42307	1
44567	1
47214	1
48911	1
50591	1
52297	1
53987	1
56631	1
58307	1
59988	1
61668	1
63351	1
66554	1
68814	1
71051	1
73291	1
75555	1
78761	1
81015	1
83255	1
85538	1
87798	1
90452	1
92125	1
93808	1
95485	2
97175	1
99859	1
1.0156e+05	1
1.0326e+05	1
1.0496e+05	2
1.0668e+05	2
1.0992e+05	1
1.1218e+05	1
1.1443e+05	1
1.167e+05	1
1.1894e+05	1
1.2214e+05	1
1.2439e+05	1
1.2663e+05	1
1.2887e+05	1
1.3111e+05	1
