5260	3
7440	3
9636	3
11810	3
13997	3
17123	3
19297	3
21470	3
23643	3
25817	3
28404	3
30024	3
31640	3
33257	3
34884	3
37450	3
39074	3
40687	3
42314	3
43931	3
46501	3
48137	3
49761	3
51381	3
53001	3
55568	3
57181	3
58801	3
60414	3
62041	3
65171	3
67345	3
69518	3
71691	3
73865	3
76995	3
79178	3
81362	3
83562	3
85735	3
88875	3
91055	3
93235	3
95409	3
97582	3
1.0016e+05	3
1.0177e+05	3
1.0338e+05	3
1.05e+05	3
1.0661e+05	3
1.0918e+05	3
1.108e+05	3
1.1242e+05	3
1.1404e+05	3
1.1566e+05	3
1.1881e+05	3
1.2098e+05	3
1.2315e+05	3
1.2534e+05	3
1.2752e+05	3
