5849	1
8413	1
10986	1
13563	1
16166	1
19249	1
21253	1
23250	2
25246	1
27233	1
30286	1
32423	1
34407	2
36447	2
38443	1
42057	1
44627	1
47210	2
49820	1
52420	2
56044	2
58597	2
61191	2
63767	1
66487	1
69407	1
71424	2
73428	2
75414	2
77438	1
80381	2
82404	2
84391	2
86408	2
88418	2
92081	1
94831	2
97398	1
1.001e+05	1
1.0286e+05	1
1.065e+05	2
1.0924e+05	2
1.118e+05	1
1.1436e+05	2
1.1696e+05	2
1.2045e+05	2
1.2301e+05	1
1.256e+05	1
1.2816e+05	1
1.309e+05	1
1.338e+05	1
1.3577e+05	1
1.378e+05	2
1.3981e+05	1
1.4181e+05	2
1.4488e+05	1
1.4707e+05	2
1.4924e+05	1
1.5144e+05	2
1.5345e+05	1
